date,region,gas_price
2015-04-27,PADD2,2.506
2015-05-04,PADD2,2.565
2015-05-11,PADD2,2.573
2015-05-18,PADD2,2.664
2015-05-25,PADD2,2.721
2015-06-01,PADD2,2.762
2015-06-08,PADD2,2.745
2015-06-15,PADD2,2.862
2015-06-22,PADD2,2.811
2015-06-29,PADD2,2.806
2015-07-06,PADD2,2.805
2015-07-13,PADD2,2.791
2015-07-20,PADD2,2.738
2015-07-27,PADD2,2.649
2015-08-03,PADD2,2.584
2015-08-10,PADD2,2.544
2015-08-17,PADD2,2.866
2015-08-24,PADD2,2.746
2015-08-31,PADD2,2.545
2015-09-07,PADD2,2.419
2015-09-14,PADD2,2.359
2015-09-21,PADD2,2.354
2015-09-28,PADD2,2.407
2015-10-05,PADD2,2.435
2015-10-12,PADD2,2.486
2015-10-19,PADD2,2.382
2015-10-26,PADD2,2.308
2015-11-02,PADD2,2.351
2015-11-09,PADD2,2.299
2015-11-16,PADD2,2.168
2015-11-23,PADD2,2.015
2015-11-30,PADD2,1.959
2015-12-07,PADD2,1.974
2015-12-14,PADD2,1.986
2015-12-21,PADD2,1.929
2015-12-28,PADD2,1.959
2016-01-04,PADD2,1.945
2016-01-11,PADD2,1.906
2016-01-18,PADD2,1.796
2016-01-25,PADD2,1.714
2016-02-01,PADD2,1.708
2016-02-08,PADD2,1.602
2016-02-15,PADD2,1.606
2016-02-22,PADD2,1.693
2016-02-29,PADD2,1.803
2016-03-07,PADD2,1.896
2016-03-14,PADD2,2.012
2016-03-21,PADD2,2.021
2016-03-28,PADD2,2.038
2016-04-04,PADD2,2.07
2016-04-11,PADD2,2.048
2016-04-18,PADD2,2.139
2016-04-25,PADD2,2.181
2016-05-02,PADD2,2.269
2016-05-09,PADD2,2.202
2016-05-16,PADD2,2.263
2016-05-23,PADD2,2.365
2016-05-30,PADD2,2.425
2016-06-06,PADD2,2.495
2016-06-13,PADD2,2.554
2016-06-20,PADD2,2.458
2016-06-27,PADD2,2.378
2016-07-04,PADD2,2.297
2016-07-11,PADD2,2.243
2016-07-18,PADD2,2.242
2016-07-25,PADD2,2.165
2016-08-01,PADD2,2.164
2016-08-08,PADD2,2.204
2016-08-15,PADD2,2.208
2016-08-22,PADD2,2.259
2016-08-29,PADD2,2.313
2016-09-05,PADD2,2.269
2016-09-12,PADD2,2.222
2016-09-19,PADD2,2.244
2016-09-26,PADD2,2.236
2016-10-03,PADD2,2.266
2016-10-10,PADD2,2.313
2016-10-17,PADD2,2.247
2016-10-24,PADD2,2.198
2016-10-31,PADD2,2.166
2016-11-07,PADD2,2.174
2016-11-14,PADD2,2.087
2016-11-21,PADD2,2.108
2016-11-28,PADD2,2.131
2016-12-05,PADD2,2.201
2016-12-12,PADD2,2.254
2016-12-19,PADD2,2.284
2016-12-26,PADD2,2.372
2017-01-02,PADD2,2.435
2017-01-09,PADD2,2.433
2017-01-16,PADD2,2.37
2017-01-23,PADD2,2.306
2017-01-30,PADD2,2.255
2017-02-06,PADD2,2.269
2017-02-13,PADD2,2.302
2017-02-20,PADD2,2.279
2017-02-27,PADD2,2.301
2017-03-06,PADD2,2.358
2017-03-13,PADD2,2.306
2017-03-20,PADD2,2.313
2017-03-27,PADD2,2.276
2017-04-03,PADD2,2.372
2017-04-10,PADD2,2.454
2017-04-17,PADD2,2.431
2017-04-24,PADD2,2.451
2017-05-01,PADD2,2.382
2017-05-08,PADD2,2.323
2017-05-15,PADD2,2.363
2017-05-22,PADD2,2.409
2017-05-29,PADD2,2.393
2017-06-05,PADD2,2.414
2017-06-12,PADD2,2.341
2017-06-19,PADD2,2.277
2017-06-26,PADD2,2.269
2017-07-03,PADD2,2.235
2017-07-10,PADD2,2.323
2017-07-17,PADD2,2.277
2017-07-24,PADD2,2.312
2017-07-31,PADD2,2.377
2017-08-07,PADD2,2.38
2017-08-14,PADD2,2.396
2017-08-21,PADD2,2.345
2017-08-28,PADD2,2.406
2017-09-04,PADD2,2.639
2017-09-11,PADD2,2.64
2017-09-18,PADD2,2.544
2017-09-25,PADD2,2.466
2017-10-02,PADD2,2.503
2017-10-09,PADD2,2.432
2017-10-16,PADD2,2.474
2017-10-23,PADD2,2.49
2017-10-30,PADD2,2.524
2017-11-06,PADD2,2.645
2017-11-13,PADD2,2.622
2017-11-20,PADD2,2.595
2017-11-27,PADD2,2.52
2017-12-04,PADD2,2.455
2017-12-11,PADD2,2.47
2017-12-18,PADD2,2.422
2017-12-25,PADD2,2.508
2018-01-01,PADD2,2.553
2018-01-08,PADD2,2.527
2018-01-15,PADD2,2.605
2018-01-22,PADD2,2.567
2018-01-29,PADD2,2.608
2018-02-05,PADD2,2.633
2018-02-12,PADD2,2.56
2018-02-19,PADD2,2.487
2018-02-26,PADD2,2.502
2018-03-05,PADD2,2.526
2018-03-12,PADD2,2.537
2018-03-19,PADD2,2.594
2018-03-26,PADD2,2.612
2018-04-02,PADD2,2.661
2018-04-09,PADD2,2.651
2018-04-16,PADD2,2.701
2018-04-23,PADD2,2.757
2018-04-30,PADD2,2.823
2018-05-07,PADD2,2.796
2018-05-14,PADD2,2.835
2018-05-21,PADD2,2.904
2018-05-28,PADD2,2.935
2018-06-04,PADD2,2.902
2018-06-11,PADD2,2.871
2018-06-18,PADD2,2.844
2018-06-25,PADD2,2.773
2018-07-02,PADD2,2.818
2018-07-09,PADD2,2.838
2018-07-16,PADD2,2.851
2018-07-23,PADD2,2.793
2018-07-30,PADD2,2.821
2018-08-06,PADD2,2.828
2018-08-13,PADD2,2.803
2018-08-20,PADD2,2.785
2018-08-27,PADD2,2.814
2018-09-03,PADD2,2.784
2018-09-10,PADD2,2.794
2018-09-17,PADD2,2.815
2018-09-24,PADD2,2.843
2018-10-01,PADD2,2.843
2018-10-08,PADD2,2.876
2018-10-15,PADD2,2.811
2018-10-22,PADD2,2.742
2018-10-29,PADD2,2.735
2018-11-05,PADD2,2.659
2018-11-12,PADD2,2.567
2018-11-19,PADD2,2.472
2018-11-26,PADD2,2.372
2018-12-03,PADD2,2.256
2018-12-10,PADD2,2.268
2018-12-17,PADD2,2.192
2018-12-24,PADD2,2.139
2018-12-31,PADD2,2.06
2019-01-07,PADD2,2.059
2019-01-14,PADD2,2.102
2019-01-21,PADD2,2.094
2019-01-28,PADD2,2.104
2019-02-04,PADD2,2.132
2019-02-11,PADD2,2.203
2019-02-18,PADD2,2.259
2019-02-25,PADD2,2.357
2019-03-04,PADD2,2.38
2019-03-11,PADD2,2.45
2019-03-18,PADD2,2.527
2019-03-25,PADD2,2.614
2019-04-01,PADD2,2.679
2019-04-08,PADD2,2.724
2019-04-15,PADD2,2.788
2019-04-22,PADD2,2.775
2019-04-29,PADD2,2.817
2019-05-06,PADD2,2.821
2019-05-13,PADD2,2.791
2019-05-20,PADD2,2.796
2019-05-27,PADD2,2.766
2019-06-03,PADD2,2.801
2019-06-10,PADD2,2.676
2019-06-17,PADD2,2.597
2019-06-24,PADD2,2.619
2019-07-01,PADD2,2.684
2019-07-08,PADD2,2.724
2019-07-15,PADD2,2.82
2019-07-22,PADD2,2.745
2019-07-29,PADD2,2.716
2019-08-05,PADD2,2.69
2019-08-12,PADD2,2.579
2019-08-19,PADD2,2.574
2019-08-26,PADD2,2.552
2019-09-02,PADD2,2.521
2019-09-09,PADD2,2.494
2019-09-16,PADD2,2.513
2019-09-23,PADD2,2.641
2019-09-30,PADD2,2.545
2019-10-07,PADD2,2.556
2019-10-14,PADD2,2.536
2019-10-21,PADD2,2.532
2019-10-28,PADD2,2.466
2019-11-04,PADD2,2.471
2019-11-11,PADD2,2.493
2019-11-18,PADD2,2.493
2019-11-25,PADD2,2.461
2019-12-02,PADD2,2.48
2019-12-09,PADD2,2.482
2019-12-16,PADD2,2.448
2019-12-23,PADD2,2.46
2019-12-30,PADD2,2.507
2020-01-06,PADD2,2.49
2020-01-13,PADD2,2.498
2020-01-20,PADD2,2.447
2020-01-27,PADD2,2.43
2020-02-03,PADD2,2.372
2020-02-10,PADD2,2.319
2020-02-17,PADD2,2.363
2020-02-24,PADD2,2.412
2020-03-02,PADD2,2.36
2020-03-09,PADD2,2.294
2020-03-16,PADD2,2.098
2020-03-23,PADD2,1.935
2020-03-30,PADD2,1.799
2020-04-06,PADD2,1.691
2020-04-13,PADD2,1.613
2020-04-20,PADD2,1.572
2020-04-27,PADD2,1.539
2020-05-04,PADD2,1.633
2020-05-11,PADD2,1.808
2020-05-18,PADD2,1.841
2020-05-25,PADD2,1.943
2020-06-01,PADD2,1.951
2020-06-08,PADD2,2.043
2020-06-15,PADD2,2.081
2020-06-22,PADD2,2.112
2020-06-29,PADD2,2.166
2020-07-06,PADD2,2.158
2020-07-13,PADD2,2.182
2020-07-20,PADD2,2.148
2020-07-27,PADD2,2.134
2020-08-03,PADD2,2.113
2020-08-10,PADD2,2.117
2020-08-17,PADD2,2.108
2020-08-24,PADD2,2.13
2020-08-31,PADD2,2.179
2020-09-07,PADD2,2.124
2020-09-14,PADD2,2.085
2020-09-21,PADD2,2.091
2020-09-28,PADD2,2.116
2020-10-05,PADD2,2.106
2020-10-12,PADD2,2.089
2020-10-19,PADD2,2.057
2020-10-26,PADD2,2.069
2020-11-02,PADD2,2.026
2020-11-09,PADD2,2.025
2020-11-16,PADD2,2.021
2020-11-23,PADD2,1.999
2020-11-30,PADD2,2.005
2020-12-07,PADD2,2.063
2020-12-14,PADD2,2.065
2020-12-21,PADD2,2.174
2020-12-28,PADD2,2.227
2021-01-04,PADD2,2.207
2021-01-11,PADD2,2.272
2021-01-18,PADD2,2.335
2021-01-25,PADD2,2.335
2021-02-01,PADD2,2.37
2021-02-08,PADD2,2.418
2021-02-15,PADD2,2.455
2021-02-22,PADD2,2.618
2021-03-01,PADD2,2.718
2021-03-08,PADD2,2.763
2021-03-15,PADD2,2.822
2021-03-22,PADD2,2.801
2021-03-29,PADD2,2.804
2021-04-05,PADD2,2.84
2021-04-12,PADD2,2.812
2021-04-19,PADD2,2.83
2021-04-26,PADD2,2.853
2021-05-03,PADD2,2.864
2021-05-10,PADD2,2.922
2021-05-17,PADD2,2.973
2021-05-24,PADD2,2.955
2021-05-31,PADD2,2.989
2021-06-07,PADD2,3.01
2021-06-14,PADD2,3.046
2021-06-21,PADD2,3.024
2021-06-28,PADD2,3.049
2021-07-05,PADD2,3.086
2021-07-12,PADD2,3.082
2021-07-19,PADD2,3.12
2021-07-26,PADD2,3.089
2021-08-02,PADD2,3.109
2021-08-09,PADD2,3.124
2021-08-16,PADD2,3.113
2021-08-23,PADD2,3.059
2021-08-30,PADD2,3.064
2021-09-06,PADD2,3.106
2021-09-13,PADD2,3.088
2021-09-20,PADD2,3.124
2021-09-27,PADD2,3.095
2021-10-04,PADD2,3.13
2021-10-11,PADD2,3.201
2021-10-18,PADD2,3.261
2021-10-25,PADD2,3.275
2021-11-01,PADD2,3.271
2021-11-08,PADD2,3.316
2021-11-15,PADD2,3.277
2021-11-22,PADD2,3.256
2021-11-29,PADD2,3.229
2021-12-06,PADD2,3.167
2021-12-13,PADD2,3.144
2021-12-20,PADD2,3.111
2021-12-27,PADD2,3.092
2022-01-03,PADD2,3.093
2022-01-10,PADD2,3.168
2022-01-17,PADD2,3.166
2022-01-24,PADD2,3.183
2022-01-31,PADD2,3.246
2022-02-07,PADD2,3.346
2022-02-14,PADD2,3.379
2022-02-21,PADD2,3.411
2022-02-28,PADD2,3.526
2022-03-07,PADD2,3.975
2022-03-14,PADD2,4.152
2022-03-21,PADD2,4.097
2022-03-28,PADD2,4.114
2022-04-04,PADD2,4.034
2022-04-11,PADD2,3.955
2022-04-18,PADD2,3.938
2022-04-25,PADD2,3.982
2022-05-02,PADD2,4.051
2022-05-09,PADD2,4.214
2022-05-16,PADD2,4.363
2022-05-23,PADD2,4.464
2022-05-30,PADD2,4.523
2022-06-06,PADD2,4.88
2022-06-13,PADD2,5.039
2022-06-20,PADD2,4.979
2022-06-27,PADD2,4.894
2022-07-04,PADD2,4.8
2022-07-11,PADD2,4.67
2022-07-18,PADD2,4.499
2022-07-25,PADD2,4.299
2022-08-01,PADD2,4.108
2022-08-08,PADD2,3.923
2022-08-15,PADD2,3.826
2022-08-22,PADD2,3.801
2022-08-29,PADD2,3.747
2022-09-05,PADD2,3.71
2022-09-12,PADD2,3.642
2022-09-19,PADD2,3.588
2022-09-26,PADD2,3.699
2022-10-03,PADD2,3.789
2022-10-10,PADD2,3.95
2022-10-17,PADD2,3.859
2022-10-24,PADD2,3.76
2022-10-31,PADD2,3.713
2022-11-07,PADD2,3.848
2022-11-14,PADD2,3.751
2022-11-21,PADD2,3.593
2022-11-28,PADD2,3.448
2022-12-05,PADD2,3.286
2022-12-12,PADD2,3.109
2022-12-19,PADD2,2.985
2022-12-26,PADD2,2.972
2023-01-02,PADD2,3.12
2023-01-09,PADD2,3.214
2023-01-16,PADD2,3.275
2023-01-23,PADD2,3.374
2023-01-30,PADD2,3.454
2023-02-06,PADD2,3.369
2023-02-13,PADD2,3.308
2023-02-20,PADD2,3.292
2023-02-27,PADD2,3.241
2023-03-06,PADD2,3.335
2023-03-13,PADD2,3.38
2023-03-20,PADD2,3.333
2023-03-27,PADD2,3.313
2023-04-03,PADD2,3.46
2023-04-10,PADD2,3.588
2023-04-17,PADD2,3.662
2023-04-24,PADD2,3.625
2023-05-01,PADD2,3.558
2023-05-08,PADD2,3.468
2023-05-15,PADD2,3.513
2023-05-22,PADD2,3.544
2023-05-29,PADD2,3.557
2023-06-05,PADD2,3.505
2023-06-12,PADD2,3.588
2023-06-19,PADD2,3.566
2023-06-26,PADD2,3.53
2023-07-03,PADD2,3.465
2023-07-10,PADD2,3.438
2023-07-17,PADD2,3.488
2023-07-24,PADD2,3.48
2023-07-31,PADD2,3.685
2023-08-07,PADD2,3.75
2023-08-14,PADD2,3.842
2023-08-21,PADD2,3.795
2023-08-28,PADD2,3.713
2023-09-04,PADD2,3.705
2023-09-11,PADD2,3.756
2023-09-18,PADD2,3.783
2023-09-25,PADD2,3.712
2023-10-02,PADD2,3.613
2023-10-09,PADD2,3.495
2023-10-16,PADD2,3.401
2023-10-23,PADD2,3.39
2023-10-30,PADD2,3.328
2023-11-06,PADD2,3.284
2023-11-13,PADD2,3.261
2023-11-20,PADD2,3.201
2023-11-27,PADD2,3.108
2023-12-04,PADD2,3.068
2023-12-11,PADD2,2.978
2023-12-18,PADD2,2.874
2023-12-25,PADD2,2.934
2024-01-01,PADD2,2.87
2024-01-08,PADD2,2.844
2024-01-15,PADD2,2.898
2024-01-22,PADD2,2.966
2024-01-29,PADD2,2.948
2024-02-05,PADD2,2.985
2024-02-12,PADD2,3.119
2024-02-19,PADD2,3.198
2024-02-26,PADD2,3.172
2024-03-04,PADD2,3.346
2024-03-11,PADD2,3.363
2024-03-18,PADD2,3.384
2024-03-25,PADD2,3.482
2024-04-01,PADD2,3.442
2024-04-08,PADD2,3.536
2024-04-15,PADD2,3.543
2024-04-22,PADD2,3.54
2024-04-29,PADD2,3.533
2024-05-06,PADD2,3.474
2024-05-13,PADD2,3.513
2024-05-20,PADD2,3.511
2024-05-27,PADD2,3.539
2024-06-03,PADD2,3.43
2024-06-10,PADD2,3.343
2024-06-17,PADD2,3.396
2024-06-24,PADD2,3.403
2024-07-01,PADD2,3.495
2024-07-08,PADD2,3.448
2024-07-15,PADD2,3.45
2024-07-22,PADD2,3.507
2024-07-29,PADD2,3.557
2024-08-05,PADD2,3.509
2024-08-12,PADD2,3.475
2024-08-19,PADD2,3.403
2024-08-26,PADD2,3.289
2024-09-02,PADD2,3.25
2024-09-09,PADD2,3.179
2024-09-16,PADD2,3.085
2024-09-23,PADD2,3.156
2024-09-30,PADD2,3.186
2024-10-07,PADD2,3.117
2024-10-14,PADD2,3.181
2024-10-21,PADD2,3.087
2024-10-28,PADD2,3.003
2024-11-04,PADD2,3.017
2024-11-11,PADD2,2.946
2024-11-18,PADD2,2.962
2024-11-25,PADD2,2.947
2024-12-02,PADD2,2.984
2024-12-09,PADD2,2.891
2024-12-16,PADD2,2.965
2024-12-23,PADD2,3.016
2024-12-30,PADD2,2.957
2025-01-06,PADD2,3.018
2025-01-13,PADD2,2.979
2025-01-20,PADD2,3.064
2025-01-27,PADD2,3.027
2025-02-03,PADD2,3.0
2025-02-10,PADD2,3.065
2025-02-17,PADD2,3.063
2025-02-24,PADD2,3.019
2025-03-03,PADD2,2.962
2025-03-10,PADD2,2.979
2025-03-17,PADD2,2.974
2025-03-24,PADD2,3.101
2025-03-31,PADD2,3.156
2025-04-07,PADD2,3.184
2025-04-14,PADD2,3.089
2025-04-21,PADD2,3.093
2025-04-28,PADD2,3.074
2025-05-05,PADD2,3.107
2025-05-12,PADD2,3.06
2025-05-19,PADD2,3.109
2025-05-26,PADD2,3.1
2025-06-02,PADD2,3.05
2025-06-09,PADD2,3.047
2025-06-16,PADD2,3.11
2025-06-23,PADD2,3.169
2025-06-30,PADD2,3.133
2025-07-07,PADD2,3.064
2025-07-14,PADD2,3.116
2025-07-21,PADD2,3.069
2025-07-28,PADD2,3.095
2025-08-04,PADD2,3.127
2025-08-11,PADD2,3.08
2025-08-18,PADD2,3.079
2025-08-25,PADD2,3.16
2025-09-01,PADD2,3.174
2025-09-08,PADD2,3.14
2025-09-15,PADD2,3.065
2025-09-22,PADD2,3.093
2025-09-29,PADD2,3.013
2025-10-06,PADD2,3.019
2025-10-13,PADD2,2.897
2025-10-20,PADD2,2.89
2025-10-27,PADD2,2.957
2025-11-03,PADD2,2.913
2025-11-10,PADD2,2.994
2025-11-17,PADD2,2.991
2025-11-24,PADD2,2.943
2025-12-01,PADD2,2.825
2025-12-08,PADD2,2.804
2025-12-15,PADD2,2.774
2025-12-22,PADD2,2.69
2025-12-29,PADD2,2.692
2026-01-05,PADD2,2.67
2026-01-12,PADD2,2.688
2026-01-19,PADD2,2.732
2026-01-26,PADD2,2.777
2026-02-02,PADD2,2.734
2026-02-09,PADD2,2.774
2026-02-16,PADD2,2.769
2026-02-23,PADD2,2.76
2026-03-02,PADD2,2.879
2026-03-09,PADD2,3.361
2026-03-16,PADD2,3.476
2026-03-23,PADD2,3.772
2026-03-30,PADD2,3.797
2026-04-06,PADD2,3.858
2026-04-13,PADD2,3.971
2026-04-20,PADD2,3.875
2026-04-27,PADD2,3.969
2026-05-04,PADD2,4.486
2026-05-11,PADD2,4.491
2026-05-18,PADD2,4.488
2026-05-25,PADD2,4.438
2026-06-01,PADD2,4.223
2026-06-08,PADD2,4.03
2026-06-15,PADD2,3.948
2026-06-22,PADD2,3.812
2026-06-29,PADD2,3.714
2026-07-06,PADD2,3.621
1993-04-05,PADD3,1.064
1993-04-12,PADD3,1.071
1993-04-19,PADD3,1.081
1993-04-26,PADD3,1.081
1993-05-03,PADD3,1.084
1993-05-10,PADD3,1.088
1993-05-17,PADD3,1.097
1993-05-24,PADD3,1.096
1993-05-31,PADD3,1.096
1993-06-07,PADD3,1.095
1993-06-14,PADD3,1.094
1993-06-21,PADD3,1.09
1993-06-28,PADD3,1.087
1993-07-05,PADD3,1.089
1993-07-12,PADD3,1.083
1993-07-19,PADD3,1.08
1993-07-26,PADD3,1.075
1993-08-02,PADD3,1.07
1993-08-09,PADD3,1.067
1993-08-16,PADD3,1.064
1993-08-23,PADD3,1.067
1993-08-30,PADD3,1.062
1993-09-06,PADD3,1.06
1993-09-13,PADD3,1.054
1993-09-20,PADD3,1.05
1993-09-27,PADD3,1.042
1993-10-04,PADD3,1.086
1993-10-11,PADD3,1.081
1993-10-18,PADD3,1.078
1993-10-25,PADD3,1.073
1993-11-01,PADD3,1.069
1993-11-08,PADD3,1.062
1993-11-15,PADD3,1.052
1993-11-22,PADD3,1.044
1993-11-29,PADD3,1.04
1993-12-06,PADD3,1.03
1993-12-13,PADD3,1.014
1993-12-20,PADD3,1.001
1993-12-27,PADD3,0.993
1994-01-03,PADD3,0.989
1994-01-10,PADD3,0.984
1994-01-17,PADD3,0.982
1994-01-24,PADD3,0.981
1994-01-31,PADD3,0.983
1994-02-07,PADD3,0.986
1994-02-14,PADD3,0.992
1994-02-21,PADD3,0.985
1994-02-28,PADD3,0.981
1994-03-07,PADD3,0.978
1994-03-14,PADD3,0.976
1994-03-21,PADD3,0.981
1994-03-28,PADD3,0.995
1994-04-04,PADD3,0.999
1994-04-11,PADD3,1.01
1994-04-18,PADD3,1.015
1994-04-25,PADD3,1.021
1994-05-02,PADD3,1.024
1994-05-09,PADD3,1.024
1994-05-16,PADD3,1.025
1994-05-23,PADD3,1.023
1994-05-30,PADD3,1.028
1994-06-06,PADD3,1.037
1994-06-13,PADD3,1.049
1994-06-20,PADD3,1.051
1994-06-27,PADD3,1.067
1994-07-04,PADD3,1.072
1994-07-11,PADD3,1.072
1994-07-18,PADD3,1.079
1994-07-25,PADD3,1.081
1994-08-01,PADD3,1.096
1994-08-08,PADD3,1.126
1994-08-15,PADD3,1.132
1994-08-22,PADD3,1.134
1994-08-29,PADD3,1.134
1994-09-05,PADD3,1.131
1994-09-12,PADD3,1.129
1994-09-19,PADD3,1.123
1994-09-26,PADD3,1.114
1994-10-03,PADD3,1.109
1994-10-10,PADD3,1.103
1994-10-17,PADD3,1.096
1994-10-24,PADD3,1.093
1994-10-31,PADD3,1.105
1994-11-07,PADD3,1.111
1994-11-14,PADD3,1.105
1994-11-21,PADD3,1.1
1994-11-28,PADD3,1.116
1994-12-05,PADD3,1.135
1994-12-12,PADD3,1.147
1994-12-19,PADD3,1.159
1994-12-26,PADD3,1.146
1995-01-02,PADD3,1.146
1995-01-09,PADD3,1.146
1995-01-16,PADD3,1.143
1995-01-23,PADD3,1.138
1995-01-30,PADD3,1.142
1995-02-06,PADD3,1.139
1995-02-13,PADD3,1.133
1995-02-20,PADD3,1.129
1995-02-27,PADD3,1.132
1995-03-06,PADD3,1.133
1995-03-13,PADD3,1.129
1995-03-20,PADD3,1.12
1995-03-27,PADD3,1.121
1995-04-03,PADD3,1.132
1995-04-10,PADD3,1.149
1995-04-17,PADD3,1.168
1995-04-24,PADD3,1.192
1995-05-01,PADD3,1.208
1995-05-08,PADD3,1.221
1995-05-15,PADD3,1.231
1995-05-22,PADD3,1.247
1995-05-29,PADD3,1.254
1995-06-05,PADD3,1.253
1995-06-12,PADD3,1.249
1995-06-19,PADD3,1.246
1995-06-26,PADD3,1.243
1995-07-03,PADD3,1.235
1995-07-10,PADD3,1.227
1995-07-17,PADD3,1.214
1995-07-24,PADD3,1.202
1995-07-31,PADD3,1.19
1995-08-07,PADD3,1.179
1995-08-14,PADD3,1.174
1995-08-21,PADD3,1.168
1995-08-28,PADD3,1.162
1995-09-04,PADD3,1.154
1995-09-11,PADD3,1.149
1995-09-18,PADD3,1.145
1995-09-25,PADD3,1.143
1995-10-02,PADD3,1.132
1995-10-09,PADD3,1.131
1995-10-16,PADD3,1.124
1995-10-23,PADD3,1.117
1995-10-30,PADD3,1.108
1995-11-06,PADD3,1.099
1995-11-13,PADD3,1.096
1995-11-20,PADD3,1.092
1995-11-27,PADD3,1.092
1995-12-04,PADD3,1.093
1995-12-11,PADD3,1.099
1995-12-18,PADD3,1.1
1995-12-25,PADD3,1.109
1996-01-01,PADD3,1.11
1996-01-08,PADD3,1.116
1996-01-15,PADD3,1.134
1996-01-22,PADD3,1.132
1996-01-29,PADD3,1.129
1996-02-05,PADD3,1.122
1996-02-12,PADD3,1.12
1996-02-19,PADD3,1.12
1996-02-26,PADD3,1.132
1996-03-04,PADD3,1.155
1996-03-11,PADD3,1.162
1996-03-18,PADD3,1.173
1996-03-25,PADD3,1.198
1996-04-01,PADD3,1.214
1996-04-08,PADD3,1.241
1996-04-15,PADD3,1.282
1996-04-22,PADD3,1.302
1996-04-29,PADD3,1.306
1996-05-06,PADD3,1.308
1996-05-13,PADD3,1.308
1996-05-20,PADD3,1.306
1996-05-27,PADD3,1.297
1996-06-03,PADD3,1.296
1996-06-10,PADD3,1.291
1996-06-17,PADD3,1.284
1996-06-24,PADD3,1.267
1996-07-01,PADD3,1.258
1996-07-08,PADD3,1.253
1996-07-15,PADD3,1.247
1996-07-22,PADD3,1.243
1996-07-29,PADD3,1.242
1996-08-05,PADD3,1.235
1996-08-12,PADD3,1.229
1996-08-19,PADD3,1.225
1996-08-26,PADD3,1.22
1996-09-02,PADD3,1.217
1996-09-09,PADD3,1.22
1996-09-16,PADD3,1.224
1996-09-23,PADD3,1.228
1996-09-30,PADD3,1.226
1996-10-07,PADD3,1.22
1996-10-14,PADD3,1.224
1996-10-21,PADD3,1.233
1996-10-28,PADD3,1.231
1996-11-04,PADD3,1.244
1996-11-11,PADD3,1.252
1996-11-18,PADD3,1.262
1996-11-25,PADD3,1.27
1996-12-02,PADD3,1.268
1996-12-09,PADD3,1.27
1996-12-16,PADD3,1.268
1996-12-23,PADD3,1.267
1996-12-30,PADD3,1.265
1997-01-06,PADD3,1.264
1997-01-13,PADD3,1.263
1997-01-20,PADD3,1.264
1997-01-27,PADD3,1.259
1997-02-03,PADD3,1.26
1997-02-10,PADD3,1.264
1997-02-17,PADD3,1.266
1997-02-24,PADD3,1.256
1997-03-03,PADD3,1.248
1997-03-10,PADD3,1.242
1997-03-17,PADD3,1.236
1997-03-24,PADD3,1.236
1997-03-31,PADD3,1.235
1997-04-07,PADD3,1.234
1997-04-14,PADD3,1.228
1997-04-21,PADD3,1.223
1997-04-28,PADD3,1.218
1997-05-05,PADD3,1.215
1997-05-12,PADD3,1.208
1997-05-19,PADD3,1.208
1997-05-26,PADD3,1.221
1997-06-02,PADD3,1.22
1997-06-09,PADD3,1.219
1997-06-16,PADD3,1.215
1997-06-23,PADD3,1.204
1997-06-30,PADD3,1.201
1997-07-07,PADD3,1.198
1997-07-14,PADD3,1.191
1997-07-21,PADD3,1.192
1997-07-28,PADD3,1.193
1997-08-04,PADD3,1.202
1997-08-11,PADD3,1.232
1997-08-18,PADD3,1.233
1997-08-25,PADD3,1.241
1997-09-01,PADD3,1.241
1997-09-08,PADD3,1.238
1997-09-15,PADD3,1.237
1997-09-22,PADD3,1.233
1997-09-29,PADD3,1.223
1997-10-06,PADD3,1.218
1997-10-13,PADD3,1.213
1997-10-20,PADD3,1.209
1997-10-27,PADD3,1.197
1997-11-03,PADD3,1.189
1997-11-10,PADD3,1.184
1997-11-17,PADD3,1.181
1997-11-24,PADD3,1.174
1997-12-01,PADD3,1.172
1997-12-08,PADD3,1.164
1997-12-15,PADD3,1.155
1997-12-22,PADD3,1.143
1997-12-29,PADD3,1.14
1998-01-05,PADD3,1.135
1998-01-12,PADD3,1.128
1998-01-19,PADD3,1.118
1998-01-26,PADD3,1.112
1998-02-02,PADD3,1.094
1998-02-09,PADD3,1.092
1998-02-16,PADD3,1.08
1998-02-23,PADD3,1.069
1998-03-02,PADD3,1.064
1998-03-09,PADD3,1.061
1998-03-16,PADD3,1.049
1998-03-23,PADD3,1.038
1998-03-30,PADD3,1.056
1998-04-06,PADD3,1.061
1998-04-13,PADD3,1.058
1998-04-20,PADD3,1.052
1998-04-27,PADD3,1.058
1998-05-04,PADD3,1.057
1998-05-11,PADD3,1.065
1998-05-18,PADD3,1.045
1998-05-25,PADD3,1.042
1998-06-01,PADD3,1.043
1998-06-08,PADD3,1.042
1998-06-15,PADD3,1.046
1998-06-22,PADD3,1.041
1998-06-29,PADD3,1.036
1998-07-06,PADD3,1.035
1998-07-13,PADD3,1.033
1998-07-20,PADD3,1.036
1998-07-27,PADD3,1.03
1998-08-03,PADD3,1.022
1998-08-10,PADD3,1.017
1998-08-17,PADD3,1.012
1998-08-24,PADD3,1.01
1998-08-31,PADD3,0.999
1998-09-07,PADD3,0.989
1998-09-14,PADD3,0.989
1998-09-21,PADD3,0.989
1998-09-28,PADD3,0.995
1998-10-05,PADD3,1.003
1998-10-12,PADD3,1.015
